product_id,product_name,price_after,price_before,discount
9780415296618.00,ان تى فارما زيت سمسم-250مل,114.25,114.25,0
9780875845753.00,ان تى فارما زيت حبة-البركة250م,197.25,197.25,0
6223001354550.00,صنى زيت خليط عباد 1-75لتر,113.95,113.95,0
6224000065348.00,خشالة زيت زيتون بكر ممتاز-500م,119.95,131.95,9.094353922
6223000190630.00,وادى فود زيت زيتون-ممتاز500مل,162.25,162.25,0
6223001642480.00,مرجانة زيت-700مل,43.25,43.25,0
6224007250419.00,ريتش ملح بحرى خشن-1كجم,15.95,15.95,0
6223001354574.00,صنى زيت خليط عباد 4-4لتر,274.75,274.75,0
6225000105744.00,كرمة زيت بذر كتان حار-250مل,49.95,49.95,0
6223000662304.00,الضحى قرفة عيدان-125جم,75.95,75.95,0
3850104083228.00,فيجيتا ناتور توابل-دجاج20جم,26.95,26.95,0
622400115005.00,جولدن الفا زيت خليط-700مل,43.25,43.25,0
6223003340025.00,ان تى فارما زيت لوز-حلو250مل,93.45,93.45,0
6222000506229.00,الاصيل زيت عباد 2 25-لتر,143.25,143.25,0
9780750642804.00,ان تى فارما زيت بذرة-كتان250مل,57.25,57.25,0
5201043112827.00,اليادا جولد اكسترا فيرجن500م-ص,322.95,322.95,0
5281010940523.00,بويدور صوص مكرونة حارة-360ج,56.25,56.25,0
8413700632297.00,كارمنسيتا بابريكا مدخن-75جم,59.95,59.95,0
6224007250082.00,د سولت ملح منخفض-الصوديوم200جم,9.75,9.75,0
6223003970123.00,ان تى فارما زيت جوزهند-500مل,197.75,197.75,0
6224009975112.00,باب الشام شانكى عادى-100جم,18.25,20.45,10.75794621
6287015740914.00,اسناد توابل مندى-108جم,80.45,80.45,0
5283003213492.00,شيف شتورة صلصة بيتزا-اعشاب360ج,44.25,44.25,0
9614000598453.00,دفاين زيت جوزهند للطبخ-300مل,129,129,0
6222000504430.00,الاصيل زيت ذرة 2-25لتر,169.75,169.75,0
5285001070152.00,اسناد ابازير رز بريانى-200جم,73.95,73.95,0
6224008805922.00,ساين ملح هيمالايا ناعم 300-جم,27.75,27.75,0
5285001070015.00,اسناد توابل اسماك-للقلى200جم,47.95,47.95,0
6224008805939.00,ساين ملح هيمالايا خشن 300-جم,27.75,27.75,0
3850104280603.00,فيجيتا شوربة خضار قشدية-45جم,44.75,44.75,0
6224007314425.00,شيفى مكس تتبيلة-التكا120جم,19.75,19.75,0
6224009975075.00,باب الشام سبع بهارات سورى-40جم,24.45,24.45,0
6224008098294.00,باب الشام بصل بودرة ملاحة-55جم,26.45,26.45,0
9614000498340.00,سبيس جوزة الطيب كيس-20جم,38.95,38.95,0
6225000105751.00,كرمة زيت لوز حلو-250مل,68.95,68.95,0
9614000498036.00,سبيس اعشاب فرنسية-كيس50جم,32.45,32.45,0
6224007250587.00,اجاج ملح بحرى خشن-200جرام,39.45,39.45,0
6222000506663.00,الاصيل زيت عباد-700مل,48.75,48.75,0
5285001070176.00,اسناد ابازير رز كبسة-200جم,67.25,67.25,0
8850345911293.00,ريزى زيت نخالة الارز-1لتر,160.95,160.95,0
9614000498258.00,سبيس روزمارى ناعم-كيس40جم,32.45,32.45,0
6224009975129.00,باب الشام شانكى وسط-100جم,18.25,20.45,10.75794621
8007150903665.00,اوليتاليا زيت زيتون-500مل,128.95,128.95,0
8850282191017.00,كينج اويل زيت نخالة الارز-2لتر,289.95,289.95,0
6225000105720.00,كرمة زيت سمسم-250مل,109.25,109.25,0
6225000105706.00,كرمة زيت زيتون-بكر250مل,54.95,54.95,0
6225000105713.00,كرمة زيت زيتون-بكر500مل,96.75,96.75,0
8007150000128.00,اوليتاليا زيت زيتون-بكرممتاز1ل,228.45,228.45,0
9614000498463.00,سبيس قرفة عيدان كيس-40جم,38.95,38.95,0
6221025020420.00,مارفل جريك زيت زيتون-250مللى,99.95,99.95,0
6223000190463.00,وادى فود زيت زيتون-بكر2لتر,509.95,509.95,0
6224007376423.00,دفاين زيت جوزهند-300مل,178.95,178.95,0
6221007032403.00,ماجى خلطة السمك-37جم,5.25,5.25,0
6224009685189.00,زيتونة ز زيتون-ممتاز500م,94.95,94.95,0
5283003213393.00,شيف شتورة صلصة-بالاعشاب350جرام,44.25,44.25,0
8429671361296.00,بونس رقائق بابريكا-مدخنةحلو40ج,293.95,293.95,0
6287015740891.00,اسناد توابل الكيجن-130جم,49.25,49.25,0
6224009685271.00,زيتونة ز زيتون-ممتاز1ل250هدية,179.95,179.95,0
6224009685165.00,زيتونة ز زيتون-ممتاز1لتر,179.95,179.95,0
3850104248832.00,فيجيتا ناتور توابل سلطةج-ف150ج,49.95,49.95,0
9614000498388.00,سبيس روزمارى حب كيس-40جم,32.45,32.45,0
6222000506212.00,الاصيل زيت عباد 1-50لتر,96.75,96.75,0
9614000498012.00,سبيس اورجانو ملاحة-20جم,38.95,38.95,0
5285001070053.00,اسناد توابل-البيتزا200جم,69.75,69.75,0
6224009685011.00,زيتونة ز زيتون ممتاز500م-زجاج,97.75,97.75,0
6224009361052.00,زامرا سوشى نورى-50شريحة,361.95,361.95,0
8076809517751.00,باريلا بيستو صوص-كالابريس190جم,138.75,138.75,0
4901959040078.00,سوشى نورى كبير-50شريحة,410.45,410.45,0
8429671361760.00,بونس زعفران أسباني-1جم,489.75,489.75,0
9614000498401.00,سبيس ورق لورا-ملاحة30جم,32.45,32.45,0
6225000348349.00,زيتونة ز زيتون ممتاز1ل-زجاج,189.95,189.95,0
80273639.00,دروجيرا ملح البحر الابيض-90جم,59.45,59.45,0
6221078763435.00,امتنان زيت جوزهند مجزأ-250مل,278.45,278.45,0
5285001070046.00,اسناد خلطة البهارات-السبعة200ج,47.45,47.45,0
8001060028067.00,ساكلا تسبيكة طماطم وريحان-190ج,122.25,122.25,0
9614000498418.00,سبيس كزبرة-ملاحة40جم,32.45,32.45,0
5285001077274.00,اسناد توابل الشاورما-90جم,33.75,33.75,0
5285001070138.00,اسناد بهارات متبل حار-200ج,53.95,53.95,0
5285001070060.00,اسناد توابل-المشويات200جم,47.95,47.95,0
8906001056355.00,ماذرز معجون زنجبيل-300جم,75.25,75.25,0
260042.00,سبايسى تريد فلفل اسود-ناعم500ج,109.95,109.95,0
5201043113022.00,اليادا جولد سيتيا اكسترا-500مل,283.25,283.25,0
5201043103474.00,اليادا زيت زيتون لاكونيا-1لتر,293.95,293.95,0
5201043101142.00,اليادا اكسترا فيرجن-اسبراى200م,303.75,303.75,0
5201043004979.00,اليادا جولد اكسترا فيرجن250م-ص,89.75,89.75,0
5285001070114.00,اسناد دقة مدينى-200جم,53.95,53.95,0
8001060024823.00,ساكلا تسبيكة طماطم190ج جلوتن-ف,117.25,117.25,0
8001060024649.00,ساكلا تسبيكة ريحان190ج جلوتن-ف,117.25,117.25,0
5285001070145.00,اسناد ابازير-الشوربة150جم,73.95,73.95,0
6224007250488.00,الخير ملح طعام ناعم-900جم,3.75,3.75,0
64144033850.00,بام زبدة اسبراى للشواء-141جم,231.25,231.25,0
36200000502.00,راجو صوص تريدنشونال-396جم,85.75,85.75,0
8412164009362.00,كالنورت مرقة جمبرى ج ف-مكعب,0.95,0.95,0
8413700236280.00,كارمنسيتا خلطة استيك-ايبيرى66ج,96.25,96.25,0
8412164000765.00,كالنورت مرقة لحم غنم 8-مكعب,19.75,19.75,0
8412164000741.00,كالنورت مرقة سمك 8-مكعب,19.75,19.75,0
6223000263631.00,عافية زيت ذرة-800مل,69.75,69.75,0
6223000264355.00,عافية زيت ذرة بلس-800مل,67.95,67.95,0
6221155116499.00,كنور خلطة-حواوشى30جم,7.75,7.75,0
6223000263662.00,عافية زيت عباد-800مل,59.75,59.75,0
6223000264348.00,عافية زيت عباد الشمس 2 2-لتر,154.5,154.5,0
6223000264362.00,عافية زيت ذرة بلس 1-6لتر,131.95,131.95,0
6224007250433.00,اجاج ملح هيمالايا خشن-500جم,29.95,29.95,0
6222000505970.00,هلا زيت عباد-5لتر,315.45,315.45,0
6221007036005.00,ماجى مرقة-خضار12مكعب,11.45,11.45,0
6224007250457.00,اجاج ملح هيمالايا بمطحنة-200جم,41.75,41.75,0
6224010719057.00,العطار كمون مطحون-75جم,26.45,26.45,0
6221155118233.00,كنور خلطة برجر 30جم-خصم,5.95,5.95,0
6224010719040.00,العطار ثوم بودر-65جم,20.75,20.75,0
6223000662373.00,الضحى كزبرة مطحونة-170جم,41.75,41.75,0
6223000662281.00,الضحى خلطة بهارات-220جم,99.95,99.95,0
6224010719019.00,العطار فلفل اسود-مطحون75جم,28.75,28.75,0
6224010719033.00,العطار بصل بودر-65جم,20.75,20.75,0
6221155099488.00,كنور مرقة لحم بقرى 12-مكعب,10.45,10.45,0
6224010719064.00,العطار شطة مطحونة-65جم,13.95,13.95,0
6221155049278.00,كنور خلطة شاورما سوري-30جم,7.75,7.75,0
6221155123442.00,كنور مرقة دجاج-24مكعب,19.95,19.95,0
6223000193532.00,وادى فود خل ابيض-1لتر,14.45,14.45,0
6223000662069.00,الضحى فلفل ابيض 70ج-برطمان,74.75,74.75,0
6223000662120.00,الضحى حبة البركة 65جم-برطمان,30.95,30.95,0
6223000910337.00,سبايسى خلطة حارة 90-جم,26.75,26.75,0
